#Gc logAge  M_H  m_ini    mu0   Av    mratio  Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F275W1mag  F336W1mag  F475Wmag  F814Wmag  F110Wmag  F160Wmag  F098Mmag  F127Mmag  F139Mmag  F153Mmag  TiOmag  CNmag   Jmag    Hmag    Ksmag   IRAC_3.6mag  IRAC_4.5mag  IRAC_5.8mag  IRAC_8.0mag  MIPS_24mag
 1   9.350  0.11  0.24178  8.850  0.163 0.00   0.241 -2.292  3.4810  4.987    1  0.000  0.545     0.00     0.00 -1  -4.2e-16      0.00 6.983e-01 2.830e-01 3.359e-03 9.062e-04 8.219e-03 -1.000 1.868e-02 19.349 29.707 25.902 23.068 19.061 17.735 17.099 18.177 17.323 17.385 17.121 19.493 18.775 17.437 16.904 16.630 16.256 16.174 16.143 16.106 15.550 
 1   9.370  0.11  0.13155  9.850  0.217 0.77   0.131 -2.898  3.4251  5.106    0  0.000  0.545     0.00     0.00 -1 -1.23e-16      0.00 6.989e-01 2.824e-01 3.359e-03 9.062e-04 8.219e-03 -1.000 1.868e-02 21.454 32.550 30.381 26.556 21.513 19.759 19.118 20.311 19.245 19.570 19.157 22.381 21.043 19.396 18.848 18.554 18.080 18.034 18.015 17.936 17.345 
 1   9.350  0.20  0.09305 10.750  0.197 0.00   0.093 -3.389  3.3588  5.182    0  0.000  0.545     0.00     0.00 -1 -4.32e-17      0.00 6.880e-01 2.892e-01 4.096e-03 1.105e-03 1.002e-02 -1.000 2.278e-02 23.993 35.154 33.426 29.307 24.106 22.292 21.643 22.865 21.764 22.126 21.684 25.044 23.609 21.920 21.364 21.072 20.584 20.546 20.528 20.440 19.842 
 1   9.370  0.37  0.12263  8.000  0.177 0.00   0.123 -3.023  3.3970  5.089    0  0.000  0.545     0.00     0.00 -1 -9.72e-17      0.00 6.599e-01 3.075e-01 5.867e-03 1.583e-03 1.436e-02 -1.000 3.263e-02 20.328 31.424 29.495 25.565 20.423 18.616 17.981 19.180 18.089 18.459 18.024 21.345 19.928 18.246 17.701 17.404 16.921 16.877 16.858 16.774 16.172 
 1   9.370  0.40  0.12939 10.950  0.202 0.00   0.129 -2.967  3.4022  5.076    0  0.000  0.545     0.00     0.00 -1 -1.09e-16      0.00 6.552e-01 3.106e-01 6.155e-03 1.660e-03 1.506e-02 -1.000 3.423e-02 23.137 34.293 32.326 28.406 23.251 21.436 20.798 22.001 20.907 21.277 20.842 24.173 22.757 21.065 20.517 20.217 19.733 19.688 19.669 19.584 18.981 
 1   9.390 -0.25  0.10192  8.950  0.205 0.00   0.102 -3.149  3.4166  5.214    0  0.000  0.545     0.00     0.00 -1 -6.91e-17      0.00 7.269e-01 2.646e-01 1.539e-03 4.150e-04 3.764e-03 -1.000 8.555e-03 21.593 32.723 30.992 26.865 21.687 19.890 19.240 20.460 19.366 19.717 19.280 22.616 21.195 19.521 18.964 18.676 18.190 18.154 18.136 18.050 17.456 
 1   9.390  0.09  0.09439  9.500  0.225 0.00   0.094 -3.353  3.3686  5.192    0  0.000  0.545     0.00     0.00 -1 -4.61e-17      0.00 7.015e-01 2.807e-01 3.206e-03 8.650e-04 7.845e-03 -1.000 1.783e-02 22.653 33.806 32.101 27.966 22.763 20.951 20.301 21.524 20.423 20.785 20.342 23.703 22.267 20.579 20.022 19.732 19.243 19.206 19.188 19.100 18.502 
 1   9.390  0.20  0.27146  8.450  0.179 0.00   0.270 -2.208  3.4820  4.957    1  0.000  0.545     0.00     0.00 -1 -4.98e-16      0.00 6.870e-01 2.902e-01 4.096e-03 1.105e-03 1.002e-02 -1.000 2.278e-02 18.740 29.065 25.242 22.430 18.444 17.125 16.491 17.564 16.715 16.774 16.513 18.872 18.160 16.827 16.296 16.024 15.651 15.569 15.538 15.503 14.943 
 1   9.390  0.26  0.18965 11.650  0.177 1.00   0.188 -2.554  3.4498  5.018    0  0.000  0.545     0.00     0.00 -1 -2.51e-16      0.00 6.777e-01 2.961e-01 4.709e-03 1.270e-03 1.152e-02 -1.000 2.619e-02 22.058 32.886 29.650 26.448 21.929 20.394 19.763 20.884 19.933 20.117 19.794 22.560 21.555 20.065 19.532 19.241 18.815 18.746 18.721 18.667 18.095 
 1   9.390  0.35  0.18364 10.050  0.218 0.00   0.183 -2.601  3.4404  5.014    1  0.000  0.545     0.00     0.00 -1  -2.3e-16      0.00 6.641e-01 3.048e-01 5.579e-03 1.505e-03 1.365e-02 -1.000 3.103e-02 21.323 32.245 29.254 25.925 21.250 19.646 19.017 20.152 19.168 19.397 19.050 21.950 20.846 19.307 18.773 18.477 18.037 17.973 17.950 17.890 17.312 
 1   9.410 -0.19  0.12846  9.550  0.200 0.00   0.128 -2.849  3.4493  5.143    1  0.000  0.545     0.00     0.00 -1 -1.33e-16      0.00 7.229e-01 2.673e-01 1.761e-03 4.751e-04 4.309e-03 -1.000 9.794e-03 21.442 32.297 29.749 25.947 21.280 19.791 19.121 20.293 19.333 19.480 19.145 21.903 20.917 19.463 18.899 18.637 18.199 18.142 18.114 18.051 17.603 
 1   9.410  0.15  0.18148  9.300  0.174 0.95   0.180 -2.571  3.4549  5.037    1  0.000  0.545     0.00     0.00 -1 -2.41e-16      0.00 6.936e-01 2.859e-01 3.688e-03 9.949e-04 9.023e-03 -1.000 2.051e-02 19.803 30.585 27.297 24.118 19.651 18.142 17.509 18.627 17.688 17.855 17.539 20.260 19.287 17.817 17.283 16.995 16.575 16.506 16.480 16.428 15.859 
 1   9.410  0.26  0.48336 10.550  0.176 0.90   0.483 -1.585  3.5277  4.769    1  0.000  0.545     0.00     0.00 -1 -1.94e-15      0.00 6.788e-01 2.950e-01 4.707e-03 1.270e-03 1.152e-02 -1.000 2.618e-02 18.699 28.212 24.242 21.723 18.272 17.152 16.499 17.547 16.787 16.741 16.513 18.537 18.059 16.885 16.335 16.088 15.797 15.720 15.688 15.669 15.125 
 1   9.410  0.33  0.19587  8.500  0.183 0.00   0.194 -2.537  3.4475  5.005    0  0.000  0.545     0.00     0.00 -1  -2.6e-16      0.00 6.681e-01 3.023e-01 5.321e-03 1.435e-03 1.302e-02 -1.000 2.960e-02 19.613 30.426 27.230 24.023 19.485 17.940 17.312 18.431 17.476 17.671 17.344 20.129 19.105 17.609 17.079 16.787 16.359 16.291 16.266 16.212 15.638 
 1   9.410  0.40  0.24060 11.550  0.210 0.00   0.240 -2.353  3.4601  4.963    1  0.000  0.545     0.00     0.00 -1 -3.76e-16      0.00 6.545e-01 3.113e-01 6.155e-03 1.660e-03 1.506e-02 -1.000 3.423e-02 22.201 32.903 29.402 26.354 22.015 20.555 19.922 21.027 20.112 20.249 19.951 22.572 21.674 20.237 19.705 19.418 19.009 18.934 18.905 18.858 18.289 
 1   9.430 -0.23  0.13946 10.900  0.199 0.00   0.139 -2.739  3.4632  5.126    1  0.000  0.545     0.00     0.00 -1 -1.68e-16      0.00 7.251e-01 2.659e-01 1.613e-03 4.351e-04 3.946e-03 -1.000 8.968e-03 22.518 33.239 30.354 26.700 22.279 20.896 20.216 21.375 20.461 20.541 20.235 22.781 21.968 20.583 20.011 19.753 19.339 19.274 19.242 19.188 18.793 
 1   9.430 -0.12  0.13664 10.200  0.203 0.00   0.136 -2.789  3.4519  5.121    1  0.000  0.545     0.00     0.00 -1 -1.52e-16      0.00 7.187e-01 2.699e-01 2.044e-03 5.515e-04 5.002e-03 -1.000 1.137e-02 21.942 32.773 30.010 26.367 21.774 20.293 19.630 20.789 19.839 19.982 19.655 22.379 21.418 19.968 19.409 19.141 18.710 18.650 18.622 18.563 18.094 
 1   9.430 -0.04  0.10076 10.300  0.209 0.00   0.101 -3.219  3.3943  5.190    0  0.000  0.545     0.00     0.00 -1 -6.08e-17      0.00 7.137e-01 2.727e-01 2.438e-03 6.578e-04 5.966e-03 -1.000 1.356e-02 23.118 34.278 32.566 28.434 23.231 21.417 20.767 21.990 20.889 21.251 20.808 24.170 22.734 21.045 20.488 20.197 19.709 19.671 19.653 19.565 18.967 
 1   9.430  0.04  0.50085 10.100  0.165 0.74   0.501 -1.477  3.5471  4.755    1  0.000  0.545     0.00     0.00 -1 -2.48e-15      0.00 7.063e-01 2.774e-01 2.925e-03 7.892e-04 7.157e-03 -1.000 1.627e-02 18.187 27.283 23.449 20.968 17.721 16.675 16.008 17.058 16.327 16.243 16.017 17.926 17.537 16.418 15.853 15.609 15.344 15.280 15.241 15.224 14.740 
 1   9.430  0.07  0.21951 10.350  0.233 0.00   0.218 -2.371  3.4774  5.009    1  0.000  0.545     0.00     0.00 -1 -3.59e-16      0.00 7.026e-01 2.804e-01 3.054e-03 8.239e-04 7.473e-03 -1.000 1.698e-02 21.046 31.500 27.788 24.853 20.777 19.434 18.791 19.882 19.016 19.084 18.814 21.222 20.486 19.132 18.593 18.318 17.936 17.856 17.825 17.786 17.252 
 1   9.430  0.13  0.11864  7.150  0.139 0.00   0.119 -3.028  3.4084  5.125    1  0.000  0.545     0.00     0.00 -1 -9.38e-17      0.00 6.967e-01 2.838e-01 3.512e-03 9.475e-04 8.593e-03 -1.000 1.953e-02 19.489 30.536 28.695 24.710 19.568 17.769 17.134 18.333 17.244 17.612 17.176 20.496 19.074 17.400 16.855 16.562 16.079 16.038 16.020 15.935 15.336 
 1   9.430  0.24  0.41605  7.700  0.175 0.00   0.415 -1.777  3.5114  4.830    0  0.000  0.545     0.00     0.00 -1 -1.25e-15      0.00 6.818e-01 2.932e-01 4.504e-03 1.215e-03 1.102e-02 -1.000 2.505e-02 16.911 26.592 22.627 20.059 16.494 15.336 14.694 15.739 14.962 14.941 14.711 16.794 16.267 15.062 14.525 14.273 13.959 13.878 13.846 13.824 13.275 
 1   9.450 -0.27  0.19866  9.050  0.167 0.83   0.198 -2.373  3.4982  5.054    1  0.000  0.545     0.00     0.00 -1 -3.55e-16      0.00 7.269e-01 2.649e-01 1.465e-03 3.950e-04 3.583e-03 -1.000 8.143e-03 19.210 29.440 25.892 22.720 18.853 17.642 16.959 18.077 17.247 17.234 16.974 19.160 18.625 17.354 16.781 16.523 16.164 16.085 16.047 16.009 15.680 
 1   9.450 -0.19  0.66525  7.900  0.179 0.88   0.665 -0.841  3.6519  4.661    1  0.000  0.545     0.00     0.00 -1 -1.04e-14      0.00 7.332e-01 2.573e-01 1.705e-03 4.601e-04 4.173e-03 -1.000 9.494e-03 14.305 20.548 17.330 15.812 13.721 13.012 12.280 13.323 12.720 12.547 12.272 13.773 13.648 12.799 12.144 12.027 11.955 11.984 11.956 11.927 11.853 
 1   9.450 -0.17  0.22946 10.200  0.194 0.71   0.228 -2.273  3.4995  5.019    1  0.000  0.545     0.00     0.00 -1 -4.35e-16      0.00 7.205e-01 2.692e-01 1.847e-03 4.984e-04 4.520e-03 -1.000 1.027e-02 20.229 30.440 26.785 23.753 19.889 18.654 17.983 19.089 18.256 18.259 18.000 20.221 19.648 18.364 17.801 17.540 17.179 17.099 17.064 17.027 16.633 
 1   9.470 -0.17  0.43959  9.300  0.221 0.00   0.439 -1.603  3.5463  4.821    1  0.000  0.545     0.00     0.00 -1 -1.84e-15      0.00 7.223e-01 2.674e-01 1.847e-03 4.984e-04 4.520e-03 -1.000 1.027e-02 18.076 26.950 23.279 20.706 17.579 16.596 15.918 16.969 16.258 16.149 15.923 17.729 17.425 16.346 15.771 15.529 15.277 15.213 15.169 15.149 14.817 
 1   9.470 -0.14  0.19319 10.800  0.213 0.70   0.193 -2.433  3.4858  5.050    1  0.000  0.545     0.00     0.00 -1 -3.16e-16      0.00 7.194e-01 2.698e-01 1.946e-03 5.249e-04 4.761e-03 -1.000 1.082e-02 21.261 31.745 28.283 25.089 20.982 19.657 18.989 20.115 19.238 19.291 19.009 21.404 20.701 19.354 18.792 18.528 18.139 18.065 18.032 17.987 17.560 
 1   9.470 -0.08  0.16757 10.050  0.223 0.78   0.167 -2.588  3.4685  5.074    0  0.000  0.545     0.00     0.00 -1 -2.31e-16      0.00 7.156e-01 2.720e-01 2.241e-03 6.046e-04 5.484e-03 -1.000 1.246e-02 20.823 31.545 28.394 25.022 20.624 19.185 18.527 19.667 18.741 18.862 18.551 21.167 20.290 18.866 18.312 18.040 17.623 17.557 17.529 17.476 16.993 
 1   9.450 -0.04  0.24087 11.300  0.205 0.00   0.240 -2.257  3.4932  5.000    1  0.000  0.545     0.00     0.00 -1 -4.49e-16      0.00 7.124e-01 2.741e-01 2.438e-03 6.578e-04 5.966e-03 -1.000 1.356e-02 21.713 31.887 28.096 25.211 21.374 20.134 19.478 20.563 19.738 19.748 19.496 21.719 21.128 19.846 19.296 19.031 18.677 18.594 18.559 18.526 18.061 
 1   9.470  0.02  0.89874  9.200  0.189 0.83   0.898 -0.277  3.7338  4.556    1  0.000  0.537     0.00     0.00 -1 -3.68e-14      0.00 7.244e-01 2.608e-01 2.623e-03 7.165e-04 6.511e-03 -1.000 1.479e-02 14.305 17.674 15.888 15.197 13.721 13.229 12.676 13.464 12.996 12.855 12.662 13.742 13.666 13.057 12.590 12.517 12.482 12.521 12.499 12.459 12.441 
 1   9.450  0.04  0.18373  9.350  0.156 0.00   0.184 -2.527  3.4656  5.043    1  0.000  0.545     0.00     0.00 -1 -2.62e-16      0.00 7.049e-01 2.788e-01 2.926e-03 7.894e-04 7.160e-03 -1.000 1.627e-02 20.437 31.070 27.616 24.490 20.214 18.803 18.159 19.269 18.369 18.475 18.184 20.728 19.892 18.490 17.949 17.671 17.270 17.196 17.167 17.121 16.593 
 1   9.470  0.07  0.20403  9.900  0.199 0.00   0.204 -2.434  3.4722  5.021    1  0.000  0.545     0.00     0.00 -1 -3.17e-16      0.00 7.026e-01 2.804e-01 3.054e-03 8.239e-04 7.473e-03 -1.000 1.698e-02 20.754 31.296 27.661 24.663 20.505 19.132 18.490 19.587 18.708 18.791 18.513 20.978 20.201 18.825 18.287 18.009 17.619 17.540 17.511 17.469 16.933 
 1   9.470  0.13  0.61382 11.150  0.196 0.00   0.613 -1.141  3.5870  4.666    1  0.000  0.545     0.00     0.00 -1 -5.39e-15      0.00 7.054e-01 2.756e-01 3.423e-03 9.236e-04 8.377e-03 -1.000 1.905e-02 18.772 26.925 22.873 20.893 18.234 17.343 16.603 17.688 17.022 16.889 16.608 18.369 18.099 17.108 16.441 16.299 16.188 16.162 16.151 16.143 15.981 
 1   9.470  0.24  0.19015 11.150  0.154 0.00   0.189 -2.546  3.4519  5.019    0  0.000  0.545     0.00     0.00 -1 -2.55e-16      0.00 6.807e-01 2.943e-01 4.504e-03 1.215e-03 1.102e-02 -1.000 2.505e-02 22.285 33.087 29.797 26.624 22.143 20.625 19.993 21.111 20.168 20.341 20.023 22.758 21.776 20.298 19.765 19.475 19.053 18.983 18.957 18.904 18.333 
 1   9.450  0.26  0.42870 11.600  0.203 0.00   0.428 -1.743  3.5132  4.817    1  0.000  0.545     0.00     0.00 -1 -1.35e-15      0.00 6.786e-01 2.952e-01 4.709e-03 1.270e-03 1.152e-02 -1.000 2.619e-02 20.728 30.446 26.466 23.893 20.329 19.169 18.522 19.573 18.795 18.768 18.537 20.623 20.104 18.896 18.352 18.099 17.787 17.707 17.675 17.652 17.102 
 1   9.470  0.31  0.37921 10.650  0.182 0.00   0.379 -1.892  3.4984  4.854    0  0.000  0.545     0.00     0.00 -1 -9.81e-16      0.00 6.722e-01 2.994e-01 5.117e-03 1.380e-03 1.252e-02 -1.000 2.846e-02 20.150 30.190 26.242 23.562 19.802 18.568 17.927 18.988 18.177 18.188 17.946 20.152 19.552 18.283 17.747 17.484 17.141 17.057 17.024 16.996 16.441 
 1   9.450  0.44  0.11843  9.750  0.229 0.00   0.118 -3.064  3.3909  5.091    1  0.000  0.545     0.00     0.00 -1 -8.99e-17      0.00 6.459e-01 3.167e-01 6.731e-03 1.816e-03 1.647e-02 -1.000 3.743e-02 22.180 33.331 31.397 27.451 22.292 20.478 19.839 21.044 19.949 20.318 19.882 23.216 21.797 20.107 19.558 19.259 18.775 18.731 18.712 18.627 18.025 
 1   9.450  0.54  0.13911 14.350  0.193 0.00   0.139 -2.893  3.4050  5.046    0  0.000  0.545     0.00     0.00 -1 -1.29e-16      0.00 6.234e-01 3.312e-01 8.172e-03 2.204e-03 2.000e-02 -1.000 4.544e-02 26.353 37.507 35.472 31.608 26.467 24.652 24.017 25.214 24.123 24.494 24.061 27.384 25.973 24.280 23.735 23.432 22.950 22.903 22.884 22.800 22.195 
 1   9.450  0.61  0.33324 11.300  0.222 0.95   0.333 -2.057  3.4746  4.868    0  0.000  0.545     0.00     0.00 -1 -7.02e-16      0.00 6.047e-01 3.430e-01 9.398e-03 2.535e-03 2.299e-02 -1.000 5.226e-02 20.530 31.053 27.336 24.425 20.286 18.906 18.271 19.360 18.482 18.571 18.296 20.765 19.979 18.600 18.067 17.787 17.398 17.317 17.288 17.247 16.684 
 1   9.490 -0.35  0.35679  9.800  0.174 0.00   0.355 -1.808  3.5411  4.913    0  0.000  0.545     0.00     0.00 -1 -1.15e-15      0.00 7.322e-01 2.610e-01 1.228e-03 3.314e-04 3.005e-03 -1.000 6.830e-03 19.091 28.073 24.486 21.765 18.600 17.616 16.933 17.995 17.274 17.167 16.939 18.734 18.458 17.364 16.787 16.541 16.273 16.199 16.153 16.127 15.916 
 1   9.490 -0.35  0.42985 11.000  0.163 0.00   0.429 -1.582  3.5586  4.839    1  0.000  0.545     0.00     0.00 -1 -1.91e-15      0.00 7.324e-01 2.608e-01 1.228e-03 3.314e-04 3.005e-03 -1.000 6.830e-03 19.725 28.229 24.773 22.176 19.203 18.282 17.600 18.644 17.955 17.829 17.603 19.309 19.078 18.040 17.459 17.220 16.984 16.924 16.874 16.851 16.662 
 1   9.490 -0.12  0.49363 10.200  0.201 0.00   0.493 -1.443  3.5595  4.764    1  0.000  0.545     0.00     0.00 -1 -2.68e-15      0.00 7.196e-01 2.691e-01 2.044e-03 5.515e-04 5.002e-03 -1.000 1.137e-02 18.577 27.179 23.535 21.062 18.059 17.116 16.436 17.478 16.788 16.667 16.439 18.194 17.914 16.874 16.291 16.056 15.832 15.782 15.737 15.719 15.378 
 1   9.490 -0.08  0.09170  8.300  0.172 0.00   0.092 -3.376  3.3745  5.226    1  0.000  0.545     0.00     0.00 -1 -4.27e-17      0.00 7.165e-01 2.711e-01 2.241e-03 6.046e-04 5.484e-03 -1.000 1.246e-02 21.510 32.629 31.004 26.815 21.609 19.802 19.151 20.376 19.275 19.635 19.191 22.553 21.112 19.431 18.873 18.586 18.097 18.062 18.045 17.957 17.361 
 1   9.490 -0.04  1.33559  9.900  0.159 0.00   1.335  0.705  3.7974  4.000    1  0.000  0.533     0.00     0.00 -1 -2.86e-13      0.00 7.564e-01 2.316e-01 2.118e-03 5.784e-04 5.297e-03 -1.000 1.201e-02 12.908 14.732 13.617 13.438 12.451 12.146 11.797 12.302 11.985 11.898 11.786 12.463 12.402 12.019 11.762 11.719 11.700 11.700 11.694 11.684 11.670 
 1   9.490  0.02  0.15558  9.700  0.239 0.00   0.155 -2.685  3.4529  5.079    1  0.000  0.545     0.00     0.00 -1  -1.9e-16      0.00 7.072e-01 2.772e-01 2.798e-03 7.549e-04 6.847e-03 -1.000 1.556e-02 21.184 31.984 28.895 25.534 21.023 19.529 18.883 20.017 19.075 19.230 18.911 21.628 20.664 19.204 18.659 18.379 17.956 17.890 17.864 17.810 17.281 
 1   9.490  0.07  0.28985 11.050  0.200 0.00   0.287 -2.117  3.4959  4.949    0  0.000  0.545     0.00     0.00 -1    -6e-16      0.00 7.028e-01 2.803e-01 3.054e-03 8.239e-04 7.473e-03 -1.000 1.698e-02 21.113 31.213 27.319 24.567 20.771 19.531 18.885 19.955 19.138 19.150 18.904 21.123 20.521 19.245 18.704 18.440 18.092 18.008 17.975 17.944 17.419 
 1   9.490  0.24  0.14858 10.400  0.235 0.83   0.148 -2.791  3.4284  5.065    1  0.000  0.545     0.00     0.00 -1 -1.55e-16      0.00 6.809e-01 2.940e-01 4.504e-03 1.215e-03 1.102e-02 -1.000 2.505e-02 21.635 32.720 30.387 26.679 21.685 19.942 19.305 20.488 19.430 19.750 19.345 22.531 21.221 19.581 19.037 18.739 18.269 18.220 18.200 18.124 17.532 
 1   9.490  0.35  0.12018 10.550  0.217 0.00   0.120 -3.045  3.3954  5.096    0  0.000  0.545     0.00     0.00 -1 -9.27e-17      0.00 6.644e-01 3.046e-01 5.579e-03 1.505e-03 1.365e-02 -1.000 3.103e-02 22.932 34.088 32.165 28.208 23.045 21.231 20.590 21.797 20.702 21.070 20.634 23.970 22.550 20.859 20.310 20.011 19.526 19.483 19.464 19.379 18.777 
 1   9.510 -0.06  0.83409 10.900  0.220 0.96   0.833 -0.401  3.7195  4.590    1  0.000  0.537     0.00     0.00 -1 -2.76e-14      0.00 7.309e-01 2.567e-01 2.195e-03 5.997e-04 5.449e-03 -1.000 1.239e-02 16.028 19.628 17.701 16.940 15.441 14.945 14.392 15.180 14.710 14.570 14.379 15.462 15.387 14.772 14.308 14.236 14.200 14.238 14.217 14.177 14.160 
 1   9.510 -0.02  0.15801 10.800  0.167 0.74   0.158 -2.658  3.4582  5.079    0  0.000  0.545     0.00     0.00 -1 -2.01e-16      0.00 7.114e-01 2.745e-01 2.542e-03 6.859e-04 6.221e-03 -1.000 1.414e-02 21.818 32.671 29.704 26.268 21.699 20.159 19.509 20.663 19.691 19.880 19.538 22.333 21.323 19.825 19.275 18.994 18.558 18.498 18.473 18.411 17.878 
 1   9.510  0.04  0.12342  9.800  0.219 0.00   0.123 -2.955  3.4230  5.128    1  0.000  0.545     0.00     0.00 -1 -1.08e-16      0.00 7.054e-01 2.783e-01 2.926e-03 7.894e-04 7.160e-03 -1.000 1.627e-02 21.958 33.045 30.867 27.039 22.008 20.263 19.622 20.812 19.751 20.069 19.661 22.868 21.541 19.902 19.354 19.060 18.589 18.542 18.524 18.446 17.857 
 1   9.510  0.07  1.01720 11.400  0.180 0.00   1.017  0.004  3.7657  4.456    1  0.000  0.537     0.00     0.00 -1 -7.24e-14      0.00 7.298e-01 2.545e-01 2.776e-03 7.590e-04 6.900e-03 -1.000 1.568e-02 16.160 18.543 17.138 16.812 15.628 15.259 14.839 15.442 15.071 14.966 14.826 15.643 15.576 15.115 14.788 14.737 14.714 14.730 14.719 14.697 14.683 
 1   9.510  0.07  0.51425 14.200  0.189 0.94   0.514 -1.438  3.5502  4.740    1  0.000  0.545     0.00     0.00 -1 -2.73e-15      0.00 7.062e-01 2.769e-01 3.033e-03 8.183e-04 7.421e-03 -1.000 1.686e-02 21.926 30.877 27.046 24.607 21.441 20.429 19.757 20.803 20.089 19.987 19.763 21.626 21.266 20.178 19.606 19.365 19.121 19.063 19.023 19.009 18.520 
 1   9.510  0.17  0.29892 10.200  0.196 0.83   0.298 -2.112  3.4902  4.937    1  0.000  0.545     0.00     0.00 -1 -6.05e-16      0.00 6.898e-01 2.886e-01 3.892e-03 1.050e-03 9.523e-03 -1.000 2.165e-02 19.688 29.981 26.122 23.336 19.391 18.085 17.447 18.522 17.677 17.726 17.468 19.803 19.113 17.789 17.255 16.983 16.616 16.533 16.501 16.467 15.908 
 1   9.510  0.20  0.12253 10.150  0.175 0.00   0.122 -3.002  3.4077  5.110    1  0.000  0.545     0.00     0.00 -1 -9.97e-17      0.00 6.875e-01 2.897e-01 4.096e-03 1.105e-03 1.002e-02 -1.000 2.278e-02 22.424 33.580 31.689 27.706 22.537 20.723 20.082 21.290 20.195 20.562 20.124 23.464 22.042 20.352 19.801 19.504 19.018 18.976 18.957 18.872 18.270 
 1   9.530 -0.47  0.23962  9.050  0.177 0.74   0.239 -2.154  3.5271  5.031    1  0.000  0.545     0.00     0.00 -1 -5.51e-16      0.00 7.343e-01 2.605e-01 9.398e-04 2.535e-04 2.299e-03 -1.000 5.226e-03 18.745 28.302 24.731 21.728 18.296 17.238 16.543 17.641 16.876 16.791 16.552 18.464 18.137 16.972 16.388 16.140 15.827 15.747 15.702 15.671 15.470 
 1   9.530 -0.31  0.13595 11.400  0.200 0.00   0.136 -2.751  3.4667  5.140    1  0.000  0.545     0.00     0.00 -1 -1.63e-16      0.00 7.294e-01 2.632e-01 1.344e-03 3.624e-04 3.287e-03 -1.000 7.470e-03 23.048 33.742 30.893 27.165 22.786 21.437 20.746 21.913 21.009 21.064 20.763 23.250 22.491 21.128 20.548 20.295 19.885 19.821 19.786 19.732 19.384 
 1   9.530 -0.14  0.37673 10.600  0.189 0.00   0.376 -1.799  3.5292  4.881    0  0.000  0.545     0.00     0.00 -1 -1.18e-15      0.00 7.208e-01 2.683e-01 1.946e-03 5.249e-04 4.761e-03 -1.000 1.082e-02 19.868 29.205 25.417 22.751 19.412 18.355 17.683 18.745 18.000 17.921 17.693 19.609 19.235 18.094 17.527 17.280 16.997 16.920 16.881 16.859 16.491 
 1   9.530 -0.10  0.22245 11.450  0.170 0.00   0.221 -2.316  3.4924  5.020    1  0.000  0.545     0.00     0.00 -1    -4e-16      0.00 7.162e-01 2.719e-01 2.142e-03 5.781e-04 5.243e-03 -1.000 1.192e-02 22.009 32.218 28.492 25.524 21.669 20.433 19.770 20.864 20.037 20.042 19.787 22.007 21.426 20.145 19.588 19.325 18.969 18.886 18.851 18.817 18.386 
 1   9.530 -0.06  0.26320  9.350  0.185 0.00   0.262 -2.172  3.5006  4.983    1  0.000  0.545     0.00     0.00 -1 -5.15e-16      0.00 7.132e-01 2.738e-01 2.339e-03 6.312e-04 5.725e-03 -1.000 1.301e-02 19.550 29.563 25.731 22.905 19.181 17.983 17.325 18.403 17.597 17.585 17.342 19.489 18.952 17.701 17.149 16.889 16.549 16.465 16.429 16.400 15.951 
 1   9.530  0.02  0.15212 10.600  0.193 0.00   0.152 -2.710  3.4505  5.084    1  0.000  0.545     0.00     0.00 -1 -1.81e-16      0.00 7.071e-01 2.773e-01 2.798e-03 7.549e-04 6.847e-03 -1.000 1.556e-02 22.146 32.978 29.958 26.557 22.002 20.488 19.843 20.981 20.030 20.197 19.871 22.625 21.634 20.161 19.616 19.335 18.907 18.843 18.817 18.761 18.230 
 1   9.530  0.09  0.62532 14.500  0.199 0.00   0.625 -1.083  3.5979  4.661    1  0.000  0.545     0.00     0.00 -1 -6.13e-15      0.00 7.114e-01 2.713e-01 3.109e-03 8.389e-04 7.609e-03 -1.000 1.730e-02 21.979 29.934 25.963 23.982 21.437 20.590 19.828 20.931 20.274 20.118 19.829 21.538 21.323 20.360 19.670 19.532 19.436 19.432 19.413 19.404 19.263 
 1   9.530  0.11  0.12648  9.950  0.216 0.89   0.126 -2.945  3.4197  5.114    1  0.000  0.545     0.00     0.00 -1 -1.11e-16      0.00 6.987e-01 2.826e-01 3.359e-03 9.062e-04 8.219e-03 -1.000 1.868e-02 21.508 32.640 30.661 26.722 21.599 19.808 19.166 20.370 19.286 19.635 19.207 22.504 21.113 19.440 18.890 18.595 18.114 18.071 18.052 17.969 17.372 
 1   9.530  0.13  0.16861  8.200  0.180 0.87   0.168 -2.634  3.4508  5.052    1  0.000  0.545     0.00     0.00 -1 -2.12e-16      0.00 6.960e-01 2.845e-01 3.512e-03 9.475e-04 8.593e-03 -1.000 1.953e-02 18.971 29.801 26.744 23.448 18.856 17.293 16.661 17.792 16.824 17.030 16.693 19.525 18.467 16.959 16.425 16.136 15.703 15.640 15.617 15.559 14.987 
 1   9.530  0.13  0.26484 11.600  0.213 0.00   0.264 -2.214  3.4855  4.967    1  0.000  0.545     0.00     0.00 -1 -4.91e-16      0.00 6.952e-01 2.853e-01 3.512e-03 9.475e-04 8.593e-03 -1.000 1.953e-02 21.905 32.208 28.338 25.551 21.606 20.303 19.665 20.739 19.896 19.943 19.686 22.016 21.330 20.007 19.474 19.202 18.835 18.751 18.719 18.685 18.126 
